X,Z,trial,finished
-28.64253,41.95785,23,1
-29.41318,39.0625,23,1
-29.65001,36.20824,23,1
-30.28036,33.44174,23,1
-30.63615,31.07547,23,1
-27.95094,29.50878,23,1
-26.06352,27.18475,23,1
-23.89248,24.96496,23,1
-21.6315,22.99427,23,1
-19.97226,20.39853,23,1
-19.64,17.31287,23,1
-19.13389,14.63643,23,1
-16.78885,12.7872,23,1
-14.2121,11.25643,23,1
-11.54215,9.890752,23,1
-8.685517,8.636129,23,1
-5.938396,7.43059,23,1
-3.121367,6.103593,23,1
-0.9269362,3.889596,23,1
0.3607582,1.124955,23,1
0,0,24,1
0,0,24,1
0.000628318,2.519999,24,1
-1.541771,3.882509,24,1
-2.694996,4.214279,24,1
-5.770463,4.588511,24,1
-8.770112,4.543272,24,1
-11.65666,5.198973,24,1
-13.08967,7.943762,24,1
-15.45884,9.778576,24,1
-18.10868,10.30507,24,1
-18.54933,12.41999,24,1
-18.46456,13.37053,24,1
-19.72108,15.73444,24,1
-19.93623,18.7188,24,1
-20.7538,21.41147,24,1
-23.65215,22.07633,24,1
-25.21662,23.03829,24,1
-24.977,23.05085,24,1
-22.02872,24.0552,24,1
-19.31536,25.32861,24,1
-16.75232,27.09183,24,1
-14.41598,28.97371,24,1
-11.84353,30.71522,24,1
-10.48916,33.08512,24,1
-9.712076,36.01114,24,1
-9.584755,39.00168,24,1
-6.974635,39.91611,24,1
-5.515397,42.50798,24,1
-4.628543,45.61223,24,1
-4.262276,48.46597,24,1
-4.778341,51.53725,24,1
-4.64,54.47275,24,1
-4.594564,56.73295,24,1
-3.487554,57.90576,24,1
-2.153032,58.36281,24,1
-2.153032,58.36281,24,1
-4.05704,58.55542,24,1
-5.707469,57.17964,24,1
-5.286287,55.91693,24,1
-5.28,52.87219,24,1
-6.062677,50.16133,24,1
-8.705041,50.75,24,1
-11.64199,50.64319,24,1
-13.18563,50.5507,24,1
-14.11474,50.6712,24,1
-14.74634,51.79515,24,1
-15.28,54.67669,24,1
-14.27258,57.20437,24,1
-12.69056,59.19547,24,1
-15.63658,59.78929,24,1
-17.5788,57.92509,24,1
-16.57904,57.5656,24,1
-15.98123,57.61676,24,1
-14.83552,54.81718,24,1
-14.64,51.59096,24,1
-13.48392,48.93118,24,1
-11.38326,46.64006,24,1
-10.68888,43.76772,24,1
-10.01128,40.6107,24,1
-9.782007,37.67973,24,1
-10.17438,34.70849,24,1
-10.33306,32.80173,24,1
-12.04211,32.33815,24,1
-14.92398,31.5508,24,1
-17.9072,31.27144,24,1
-20.84061,32.25347,24,1
-23.82903,32.25797,24,1
-26.93515,32.55019,24,1
-29.11237,32.55042,24,1
-30.21256,33.79008,24,1
-30.28,36.50478,24,1
-30.11494,39.58935,24,1
-32.45724,41.04119,24,1
-34.14271,43.42825,24,1
-34.58464,46.45275,24,1
-34.8967,49.42367,24,1
-35.27812,52.37348,24,1
-35.01316,55.48143,24,1
-34.94891,56.07798,24,1
-34.63999,56.51028,24,1
-33.84827,57.71177,24,1
-32.21799,57.82888,24,1
-33.22166,60.28319,24,1
-36.06377,60.40121,24,1
-36.13715,57.8043,24,1
-35.28,55.07896,24,1
-35.28,52.21183,24,1
-36.84315,50.4652,24,1
-36.75,50.53175,24,1
-36.63974,50.48439,24,1
-33.62527,49.68724,24,1
-30.45575,49.13393,24,1
-27.37105,49.50209,24,1
-27.00001,50.63397,24,1
-25.07895,51.37955,24,1
-24.85991,54.41086,24,1
-24.42903,57.59183,24,1
-22.42513,59.67335,24,1
-24.64943,59.73664,24,1
-25.70002,57.16376,24,1
-24.85478,54.39305,24,1
-25.01319,51.28952,24,1
-26.82247,49.0574,24,1
-28.61747,46.65718,24,1
-28.76266,43.44214,24,1
-30.01781,40.61374,24,1
-29.64,37.59033,24,1
-29.77685,34.51387,24,1
-31.30043,32.51542,24,1
-33.84028,32.75,24,1
-36.74088,32.18858,24,1
-35.58331,29.60321,24,1
-33.08231,28.14774,24,1
-29.98468,27.97767,24,1
-27.79966,26.11395,24,1
-25.14825,24.75131,24,1
-22.43375,23.53812,24,1
-20.53585,21.2236,24,1
-19.7566,18.21817,24,1
-19.87425,15.29986,24,1
-22.72812,14.27864,24,1
-25.69815,13.85581,24,1
-28.77112,13.31647,24,1
-31.4372,12.11174,24,1
-31.12808,9.524018,24,1
-28.19421,8.481553,24,1
-25.12813,8.05403,24,1
-22.05673,7.677648,24,1
-19.18474,6.810687,24,1
-16.1245,6.288239,24,1
-13.12904,6.123528,24,1
-10.13357,5.958816,24,1
-7.138098,5.794105,24,1
-4.022799,5.622805,24,1
-3.184067,5.576685,24,1
-2.896751,5.359805,24,1
-0.9044331,3.284399,24,1
-0.2428373,2.186943,24,1
-0.07596494,-0.8084028,24,1
0.08746913,-1.75,24,1
-0.01939161,0.2871994,24,1
-0.1765397,3.283082,24,1
-0.3399739,6.398802,24,1
-0.5034082,9.514516,24,1
-0.51598,9.754186,24,1
-0.1526076,9.44056,24,1
2.57549,8.054194,24,1
5.53616,7.581607,24,1
8.631575,7.190718,24,1
11.60794,6.814863,24,1
14.58431,6.439008,24,1
17.59025,5.612828,24,1
20.58261,4.72955,24,1
23.19772,5.258155,24,1
24.79442,7.797886,24,1
23.55411,10.10851,24,1
22.01654,12.60569,24,1
20.69183,14.90025,24,1
20.36,17.65757,24,1
20.36,20.58637,24,1
19.61638,23.2719,24,1
16.59059,22.9971,24,1
13.81203,24.08098,24,1
12.37224,26.65114,24,1
11.41536,29.43391,24,1
9.836302,32.07663,24,1
10.36,34.94208,24,1
10.36,38.01547,24,1
11.99037,39.95644,24,1
13.71528,42.2653,24,1
14.41657,45.18164,24,1
14.75656,48.28287,24,1
15.07439,51.38668,24,1
15.35982,54.37111,24,1
15.36,56.51447,24,1
15.86825,57.34632,24,1
16.44247,57.78064,24,1
16.3233,57.79474,24,1
14.52783,56.89679,24,1
14.72,54.13138,24,1
14.72,51.62212,24,1
13.21898,50.38951,24,1
10.54159,50.65553,24,1
7.532393,50.44495,24,1
4.961861,51.71688,24,1
4.723829,54.82426,24,1
5.880477,57.35603,24,1
7.583943,59.60484,24,1
5.06543,60.75108,24,1
4.064509,58.51837,24,1
4.948782,55.56431,24,1
4.774563,52.66191,24,1
4.977827,49.83685,24,1
6.886192,47.37085,24,1
8.415491,44.81833,24,1
9.671808,41.83177,24,1
10.20491,38.98148,24,1
9.72,36.01301,24,1
10.23758,33.1101,24,1
12.82411,31.60388,24,1
15.75117,31.31679,24,1
18.65585,32.05342,24,1
21.62658,32.43604,24,1
24.58605,31.981,24,1
27.67474,32.06527,24,1
30.03587,33.57881,24,1
30.35916,36.54652,24,1
30.81098,39.50007,24,1
33.18401,41.28281,24,1
34.96414,43.49866,24,1
35.64068,46.32731,24,1
35.18672,49.40443,24,1
35.04617,52.40086,24,1
35.35998,55.37843,24,1
36.65156,57.76827,24,1
37.93,57.61407,24,1
37.93,57.61407,24,1
37.93,57.61407,24,1
37.93,57.61407,24,1
37.93,57.61407,24,1
37.93,57.61407,24,1
37.93,57.61407,24,1
35.05349,57.74449,24,1
33.4994,57.75616,24,1
33.51545,57.56001,24,1
34.71083,56.65638,24,1
34.72,55.45145,24,1
34.72,52.5867,24,1
33.623,50.51579,24,1
30.78785,50.75,24,1
28.16857,50.711,24,1
25.87809,50.70987,24,1
25.14223,53.54205,24,1
25.24304,56.16756,24,1
25.36941,56.64001,24,1
25.74737,57.23806,24,1
27.58225,58.32844,24,1
27.93,58.37046,24,1
27.93,58.37046,24,1
27.93,57.68848,24,1
27.93,57.68848,24,1
27.93,57.68848,24,1
27.93,57.68848,24,1
27.93,57.68848,24,1
25.29952,57.62322,24,1
23.99995,57.43458,24,1
24.59985,56.83684,24,1
24.77272,53.78677,24,1
24.96293,50.71109,24,1
26.43715,48.09904,24,1
27.99024,45.39305,24,1
29.31696,42.72044,24,1
30.03278,39.80706,24,1
30.20588,36.88348,24,1
29.72,33.89646,24,1
29.51517,30.93383,24,1
27.15109,29.10815,24,1
24.90631,26.79602,24,1
22.89355,24.76884,24,1
21.10604,22.44839,24,1
20.20288,19.67922,24,1
19.72041,16.6015,24,1
19.38008,13.52929,24,1
17.02359,11.57993,24,1
14.61213,9.927162,24,1
11.86209,8.728298,24,1
9.002048,7.48148,24,1
6.129764,6.849525,24,1
3.130778,6.353803,24,1
1.222291,4.120689,24,1
0.1319838,2.167886,24,1
0.1319838,2.167886,24,1
-0.2799732,0.06638131,24,1
-0.2799999,-0.8726556,24,1
0.08105277,1.48089,24,1
-0.8876424,3.359441,24,1
-3.785314,3.310002,24,1
-4.476991,3.310002,24,1
-4.231262,3.573094,24,1
-2.094955,5.656638,24,1
0.9260474,6.422066,24,1
3.967249,7.118845,24,1
7.008446,7.815624,24,1
9.932674,8.485604,24,1
12.95958,9.229513,24,1
15.43545,11.10266,24,1
17.7012,13.06866,24,1
19.702,15.1028,24,1
19.95534,18.21251,24,1
20.46049,21.15919,24,1
23.1393,22.58652,24,1
25.67252,24.07418,24,1
27.31497,26.72662,24,1
28.81418,29.32507,24,1
29.74136,32.28773,24,1
30.35685,35.34238,24,1
30.36,38.3147,24,1
31.81646,40.85998,24,1
33.56049,43.44096,24,1
34.62369,46.37093,24,1
35.22766,49.29554,24,1
35.3069,52.29453,24,1
35.36,55.40092,24,1
35.36,56.11501,24,1
33.99838,57.69181,24,1
33.66192,58.18849,24,1
33.66192,58.18849,24,1
33.66192,58.18849,24,1
33.66192,58.18849,24,1
35.02607,56.11686,24,1
34.7373,53.21755,24,1
33.91382,50.42958,24,1
31.30035,50.74987,24,1
28.35426,50.58888,24,1
25.44917,50.66393,24,1
24.72,53.48218,24,1
25.36012,56.37357,24,1
26.83962,58.56525,24,1
26.83962,58.56525,24,1
27.93,57.63233,24,1
27.93,57.22001,24,1
27.24216,57.38048,24,1
24.68009,57.11324,24,1
24.41613,56.96088,24,1
25.23008,54.22688,24,1
25.40128,51.15342,24,1
26.72687,48.58129,24,1
28.53082,46.34728,24,1
28.78153,43.37569,24,1
30.15039,40.6016,24,1
30.26321,37.64438,24,1
29.77229,34.56329,24,1
29.16635,31.58305,24,1
26.59195,29.83095,24,1
24.62402,27.56979,24,1
22.62292,25.17607,24,1
21.16749,22.66031,24,1
20.27576,20.42397,24,1
19.72,17.52404,24,1
19.62568,14.41852,24,1
17.81181,12.52214,24,1
14.78259,11.8145,24,1
11.81285,10.85786,24,1
8.970267,9.900617,24,1
6.298677,8.537304,24,1
3.64751,7.133281,24,1
1.285903,5.145397,24,1
0.3208745,2.326861,24,1
0.224402,1.492419,24,1
0.05902059,0.06194795,24,1
0.1968384,1.254008,24,1
-0.1440688,4.166431,24,1
-3.02905,5.138149,24,1
-3.265899,5.176912,24,1
-1.828068,5.097914,24,1
1.161254,5.209401,24,1
4.106356,5.778845,24,1
7.045556,6.379779,24,1
10.10232,7.00475,24,1
13.12538,7.762283,24,1
14.83541,10.18498,24,1
17.10085,12.15091,24,1
19.65043,13.81761,24,1
19.72396,16.68975,24,1
19.79672,19.79038,24,1
21.56145,22.13284,24,1
23.94201,23.95788,24,1
26.34485,25.75408,24,1
28.21762,28.22998,24,1
29.4834,31.02387,24,1
29.86294,34.12072,24,1
30.2375,37.21817,24,1
29.69275,40.10309,24,1
28.34531,42.78295,24,1
26.90682,45.55152,24,1
25.8574,48.34932,24,1
25.09584,51.25107,24,1
24.98947,54.23176,24,1
24.74985,57.10426,24,1
22.1187,57.86946,24,1
24.62829,58.52051,24,1
27.47696,57.25455,24,1
27.93,57.22,24,1
26.39125,57.65974,24,1
25.72074,57.85181,24,1
25.42559,57.47583,24,1
24.95422,54.72987,24,1
25.36,51.89222,24,1
26.41031,49.02872,24,1
28.00476,46.48746,24,1
29.1939,44.54321,24,1
29.03562,42.62975,24,1
29.32642,39.78925,24,1
30.203,36.83138,24,1
29.72,34.04373,24,1
28.37573,31.73021,24,1
25.89689,29.83849,24,1
23.53021,27.81989,24,1
22.01233,25.09963,24,1
20.63665,22.43363,24,1
19.75336,19.61345,24,1
19.72,16.49859,24,1
18.29133,14.02978,24,1
15.84158,12.2981,24,1
13.04214,11.00541,24,1
10.10776,10.3814,24,1
7.055997,9.732424,24,1
4.300809,8.660468,24,1
2.065805,6.660347,24,1
0.9512607,3.923063,24,1
0.03468824,1.096172,24,1
0.1522813,1.684422,24,1
-1.479287,3.786294,24,1
-3.232612,4.185099,24,1
-2.523322,4.061377,24,1
0.5445213,3.500474,24,1
3.154426,3.940673,24,1
5.453557,5.960434,24,1
8.383828,6.602191,24,1
11.43388,7.259149,24,1
14.26549,8.4971,24,1
16.58311,10.40093,24,1
18.97122,12.40875,24,1
20.49825,14.9699,24,1
20.36,17.80416,24,1
20.3863,20.78606,24,1
22.18292,23.18611,24,1
24.74475,24.96697,24,1
27.06105,26.84923,24,1
28.73367,29.4819,24,1
29.68201,32.30618,24,1
30.13866,35.38436,24,1
29.86336,38.48635,24,1
28.17886,40.94936,24,1
26.61763,43.64787,24,1
25.67178,46.47775,24,1
25.58104,49.59569,24,1
25.29128,52.50027,24,1
25.14216,55.49622,24,1
26.24519,57.53549,24,1
27.93,57.22,24,1
27.93,57.22,24,1
27.93,57.22,24,1
27.23889,57.23391,24,1
25.34021,57.13539,24,1
24.72,54.29111,24,1
24.70477,51.32686,24,1
26.08846,48.57572,24,1
27.73579,46.06842,24,1
28.58254,43.23282,24,1
29.49447,40.39254,24,1
30.29474,37.54678,24,1
30.06372,34.43536,24,1
29.05859,31.60853,24,1
26.82203,29.61984,24,1
24.82841,27.22031,24,1
22.88429,24.78008,24,1
21.10164,22.37425,24,1
19.98619,19.59232,24,1
19.72,16.63483,24,1
18.71644,13.87289,24,1
16.40492,12.02262,24,1
13.60155,10.65313,24,1
10.90072,9.347172,24,1
8.091862,7.988972,24,1
5.282999,6.630772,24,1
2.522256,5.178281,24,1
0.6255445,3.062226,24,1
-0.2799999,0.3178149,24,1
0.0492038,-1.75,24,1
0.3599999,0.4377587,24,1
0.5798183,3.043681,24,1
2.821942,5.073843,24,1
5.782988,6.029792,24,1
8.657124,6.889648,24,1
11.53126,7.749505,24,1
14.27647,9.067067,24,1
16.29264,11.448,24,1
18.48805,13.41048,24,1
19.72029,15.83768,24,1
19.91835,18.93441,24,1
20.92359,21.85489,24,1
23.41065,23.52866,24,1
25.76491,25.3611,24,1
27.59753,27.88563,24,1
29.20366,30.40877,24,1
29.94596,33.31498,24,1
30.30522,36.5004,24,1
29.4436,39.25671,24,1
28.20878,41.9908,24,1
26.92457,44.83426,24,1
25.68975,47.56834,24,1
25.64746,50.48367,24,1
25.12749,52.82059,24,1
25.36895,55.59912,24,1
26.32186,57.56103,24,1
27.93,57.30226,24,1
26.74539,57.53289,24,1
24.90604,55.88244,24,1
24.72,52.78081,24,1
26.04656,50.15162,24,1
27.68655,47.50064,24,1
28.72499,44.7252,24,1
29.23196,41.64683,24,1
29.79123,38.69986,24,1
30.35999,35.65149,24,1
29.53241,33.0666,24,1
27.74147,30.65985,24,1
25.85411,28.17692,24,1
23.694,25.92572,24,1
21.83478,23.44456,24,1
20.44709,20.80504,24,1
19.78848,17.76896,24,1
19.51417,14.85067,24,1
17.26676,12.89391,24,1
14.73561,11.28687,24,1
12.03785,9.719515,24,1
9.442166,8.21546,24,1
6.385181,7.628467,24,1
3.596285,6.554555,24,1
1.699169,4.20304,24,1
0.122084,2.145034,24,1
0,0,25,1
0,0,25,1
0.01382107,0.4798001,25,1
0.01382107,0.4798001,25,1
0.01382107,0.4798001,25,1
0.1806786,2.151494,25,1
0.265019,2.142182,25,1
0.36,1.973035,25,1
0.5715682,4.3564,25,1
2.172597,4.166903,25,1
4.279215,3.917565,25,1
6.431743,3.526038,25,1
7.60035,3.310001,25,1
8.382074,3.310001,25,1
8.382074,3.310001,25,1
7.715029,3.834444,25,1
6.510644,4.773724,25,1
6.510644,4.773724,25,1
6.510644,4.773724,25,1
6.510644,4.773724,25,1
6.407676,4.835349,25,1
3.76772,6.498065,25,1
1.238614,8.111639,25,1
-1.385354,9.79955,25,1
-2.967093,11.57808,25,1
-4.445108,12.58854,25,1
-5.490569,13.17763,25,1
-7.476944,14.29689,25,1
-8.235798,12.9714,25,1
-9.211082,13.44303,25,1
-11.89612,14.75006,25,1
-14.47435,14.75,25,1
-16.74319,14.75,25,1
-16.26596,14.75,25,1
-17.34632,14.75,25,1
-18.03252,14.6127,25,1
-17.57462,14.75,25,1
-19.10795,14.68807,25,1
-19.2903,14.88656,25,1
-19.48756,15.14026,25,1
-18.8458,14.55807,25,1
-18.53083,14.4962,25,1
-18.45095,13.90154,25,1
-19.7124,13.7321,25,1
-19.79228,14.32676,25,1
-20.1118,16.7054,25,1
-20.28,18.84619,25,1
-20.28,18.84619,25,1
-20.28,20.15445,25,1
-20.28,20.15445,25,1
-20.28,20.15445,25,1
-20.28,20.15445,25,1
-20.28,20.15445,25,1
-20.28,20.15445,25,1
-20.28,20.15445,25,1
-20.28,20.15445,25,1
-20.28,20.15445,25,1
-20.28,20.15445,25,1
-20.28,20.15445,25,1
-20.28,20.15445,25,1
-20.28,20.15445,25,1
-20.28,20.15445,25,1
-20.28,20.15445,25,1
-20.28,20.15445,25,1
-20.28,20.15445,25,1
-20.28,20.15445,25,1
-20.28,20.15445,25,1
-20.28,20.15445,25,1
-20.2375,20.39065,25,1
-19.75777,22.61628,25,1
-19.75777,22.61628,25,1
-19.75777,22.61628,25,1
-19.75777,22.61628,25,1
-19.75777,22.61628,25,1
-19.75777,22.61628,25,1
-19.75777,22.61628,25,1
-19.75777,22.61628,25,1
-22.33521,24.07076,25,1
-22.86841,27.09498,25,1
-24.03252,29.05533,25,1
-24.03252,29.05533,25,1
-24.10498,29.01118,25,1
-25.9836,27.85448,25,1
-26.70359,27.40545,25,1
-28.29246,29.95012,25,1
-29.95043,32.59313,25,1
-29.63987,34.53588,25,1
-29.64,35.55634,25,1
-29.64,35.65202,25,1
-29.92093,37.30704,25,1
-30.04811,38.1358,25,1
-30.04811,38.1358,25,1
-30.04811,38.1358,25,1
-30.28,38.22332,25,1
-29.93269,40.23354,25,1
-29.91237,40.35181,25,1
-31.58492,40.63921,25,1
-33.57704,41.27019,25,1
-33.57704,41.27019,25,1
-33.57704,41.27019,25,1
-33.57704,41.27019,25,1
-33.57704,41.27019,25,1
-33.57704,41.27019,25,1
-33.57704,41.27019,25,1
-33.57704,41.27019,25,1
-33.57704,41.27019,25,1
-34.12445,41.99763,25,1
-33.49575,45.17607,25,1
-34.78575,47.85648,25,1
-36.39204,50.24693,25,1
-36.39374,50.4996,25,1
-34.88918,51.29575,25,1
-34.64,54.24117,25,1
-34.57162,56.95096,25,1
-34.57162,56.95096,25,1
-34.57162,56.95096,25,1
-35.05522,58.4889,25,1
-35.05522,58.4889,25,1
-35.05522,58.4889,25,1
-35.05522,58.4889,25,1
-35.05522,58.4889,25,1
-35.05522,58.4889,25,1
-35.05522,58.4889,25,1
-35.05522,58.4889,25,1
-35.05522,58.4889,25,1
-35.73916,57.20956,25,1
-34.91162,56.59153,25,1
-35.2802,54.98048,25,1
-35.28,52.36293,25,1
-34.41127,51.07013,25,1
-33.01432,49.36894,25,1
-31.84444,47.63174,25,1
-29.79761,47.18701,25,1
-27.74654,47.94069,25,1
-26.02954,49.18058,25,1
-25.09447,49.71849,25,1
-25.09447,49.71849,25,1
-25.09447,49.71849,25,1
-25.24065,50.3004,25,1
-25.27812,53.07557,25,1
-25.2703,56.07554,25,1
-25.1465,57.14349,25,1
-25.1465,57.14349,25,1
-23.21827,58.11473,25,1
-23.21827,58.11473,25,1
-23.21827,58.11473,25,1
-23.21827,58.11473,25,1
-23.21827,58.11473,25,1
-23.21827,58.11473,25,1
-23.21827,58.11473,25,1
-23.21827,58.11473,25,1
-23.21827,58.11473,25,1
-23.21827,58.11473,25,1
-24.99775,56.53264,25,1
-24.63995,55.82609,25,1
-25.28,54.80982,25,1
-25.28,54.10697,25,1
-24.63997,52.95118,25,1
-24.6301,51.37458,25,1
-24.39445,50.93465,25,1
-23.58658,49.74306,25,1
-23.25,48.96851,25,1
-23.25,48.96851,25,1
-25.76293,48.78138,25,1
-27.79597,48.61314,25,1
-27.44842,47.04913,25,1
-26.61953,45.00454,25,1
-25.79126,42.95971,25,1
-26.94891,42.71785,25,1
-28.3418,42.35466,25,1
-29.13415,41.81281,25,1
-28.92587,39.70172,25,1
-29.6467,38.53303,25,1
-29.64,36.43726,25,1
-29.64,34.37284,25,1
-29.0521,32.66103,25,1
-28.58216,32.47534,25,1
-27.58341,32.6612,25,1
-25.41871,32.75,25,1
-23.36043,32.49743,25,1
-21.35017,32.6521,25,1
-20.65972,32.74849,25,1
-20.6593,32.74812,25,1
-20.15621,32.23307,25,1
-18.44183,30.73798,25,1
-17.95941,31.43603,25,1
-17.12588,31.3757,25,1
-15.05279,29.94296,25,1
-14.48322,30.97628,25,1
-14.22229,32.65113,25,1
-13.0986,31.95851,25,1
-11.66845,31.077,25,1
-11.63159,32.50863,25,1
-11.89074,32.57874,25,1
-11.77329,32.52229,25,1
-10.66705,32.05727,25,1
-9.845053,34.01288,25,1
-9.64,35.91476,25,1
-10.28,37.51706,25,1
-10.28,37.51706,25,1
-10.28,37.51706,25,1
-10.28,37.51706,25,1
-10.28,37.51706,25,1
-10.28,37.51706,25,1
-10.28,37.51706,25,1
-10.28,37.93995,25,1
-10.6656,39.11122,25,1
-10.6656,39.11122,25,1
-11.0354,40.40522,25,1
-11.0354,40.40522,25,1
-11.0354,40.40522,25,1
-11.0354,40.40522,25,1
-11.0354,40.40522,25,1
-11.0354,40.40522,25,1
-11.0354,40.40522,25,1
-11.20725,43.61787,25,1
-10.60133,46.52596,25,1
-11.61775,49.34072,25,1
-11.85731,50.39216,25,1
-12.19217,50.44676,25,1
-14.25134,50.72034,25,1
-14.92115,51.0845,25,1
-15.214,51.64928,25,1
-14.64,54.10313,25,1
-14.64,56.59539,25,1
-13.89175,57.80632,25,1
-13.89175,57.80632,25,1
-13.89175,57.80632,25,1
-13.89175,57.80632,25,1
-13.89175,57.80632,25,1
-13.89175,57.80632,25,1
-13.89175,57.80632,25,1
-13.89175,57.80632,25,1
-13.89175,57.80632,25,1
-13.89175,57.80632,25,1
-12.72811,59.47954,25,1
-12.87345,59.28856,25,1
-14.80576,56.83931,25,1
-15.28,55.22826,25,1
-15.28,53.01814,25,1
-15.64536,50.92779,25,1
-16.75,49.24888,25,1
-16.75,49.24888,25,1
-16.75,49.24888,25,1
-14.59597,49.11626,25,1
-11.596,49.10598,25,1
-8.595999,49.10608,25,1
-7.995999,49.1061,25,1
-8.110503,50.70622,25,1
-6.87613,50.48522,25,1
-4.956231,50.4652,25,1
-4.927856,52.24685,25,1
-5.28,54.34023,25,1
-5.28,56.15937,25,1
-5.28,56.15937,25,1
-5.28,56.15937,25,1
-5.28,56.15937,25,1
-5.576727,57.00164,25,1
-6.219258,57.66037,25,1
-4.680434,59.34275,25,1
-4.680434,59.34275,25,1
-4.680434,59.34275,25,1
-4.680434,59.34275,25,1
-4.680434,59.34275,25,1
-4.680434,59.34275,25,1
-4.680434,59.34275,25,1
-4.680434,59.34275,25,1
-4.680434,59.34275,25,1
-4.840768,56.94809,25,1
-5.06039,53.83583,25,1
-5.357079,50.73177,25,1
-6.441002,48.03327,25,1
-8.984481,46.22633,25,1
-10.79786,44.22577,25,1
-11.3518,41.15533,25,1
-10.02673,38.49211,25,1
-10.28,35.54087,25,1
-10.63772,32.53275,25,1
-13.13762,30.78842,25,1
-14.32649,30.62901,25,1
-14.32649,30.62901,25,1
-14.32649,30.62901,25,1
-14.32649,30.62901,25,1
-14.32649,30.62901,25,1
-14.32649,30.62901,25,1
-14.32649,30.62901,25,1
-12.33247,28.89884,25,1
-10.0899,26.90643,25,1
-9.39331,26.24587,25,1
-11.23888,28.1335,25,1
-13.32671,30.2878,25,1
-14.02636,30.27817,25,1
-15.70224,28.85518,25,1
-17.16805,28.45618,25,1
-17.6465,28.93527,25,1
-17.6465,28.93527,25,1
-17.6465,28.93527,25,1
-17.96455,28.02948,25,1
-18.99823,25.08566,25,1
-19.43413,22.97649,25,1
-19.81575,20.24301,25,1
-20.21934,17.2703,25,1
-20.56672,14.33451,25,1
-21.09328,13.26025,25,1
-23.95601,14.10173,25,1
-27.02444,13.57131,25,1
-29.89509,12.75698,25,1
-31.47082,10.09643,25,1
-32.22673,7.140319,25,1
-30.31606,4.887877,25,1
-27.72197,3.310155,25,1
-24.89453,3.309999,25,1
-21.96649,3.31,25,1
-19.06528,3.31,25,1
-16.03809,3.31,25,1
-13.10681,3.310001,25,1
-10.00287,3.549778,25,1
-7.075286,4.202055,25,1
-4.001512,4.613456,25,1
-1.044901,4.123312,25,1
2.069802,4.283869,25,1
5.063181,4.483027,25,1
8.056228,4.687196,25,1
11.00336,5.218012,25,1
13.94199,5.011627,25,1
16.5902,3.646939,25,1
19.55703,3.371165,25,1
22.2043,4.893651,25,1
23.3437,7.656551,25,1
23.29541,7.787672,25,1
21.14198,8.266879,25,1
20.14889,8.491777,25,1
20.70492,10.94967,25,1
20.17719,11.6931,25,1
19.38521,12.38186,25,1
20.17606,15.39824,25,1
20.36,18.00424,25,1
20.40446,20.74337,25,1
20.53169,21.08013,25,1
20.53169,21.08013,25,1
21.92511,21.9418,25,1
22.86382,22.47585,25,1
24.9573,22.63013,25,1
27.94173,22.33521,25,1
27.78118,22.81706,25,1
26.42443,24.54959,25,1
24.82587,25.92729,25,1
22.62952,26.54299,25,1
20.45457,26.4341,25,1
18.50486,25.40548,25,1
16.60145,24.50964,25,1
14.55659,23.95381,25,1
12.71419,22.93553,25,1
11.56081,21.93487,25,1
10.87568,21.31,25,1
10.60072,21.31,25,1
10.60072,21.31,25,1
10.48117,22.50402,25,1
10.21405,25.49191,25,1
10.055,28.60782,25,1
9.913524,31.6045,25,1
9.799666,34.72239,25,1
9.72,37.84058,25,1
9.711822,38.80002,25,1
9.711822,38.80002,25,1
10.2802,38.98935,25,1
11.56542,39.85604,25,1
11.56542,39.85604,25,1
11.56542,39.85604,25,1
11.56542,39.85604,25,1
11.56542,39.85604,25,1
11.56542,39.85604,25,1
12.27316,41.37944,25,1
13.37901,44.29671,25,1
14.37414,47.12513,25,1
14.67724,50.22742,25,1
14.93157,53.33698,25,1
15.30674,56.31305,25,1
15.44337,57.14185,25,1
15.44337,57.14185,25,1
15.64717,57.26859,25,1
17.09482,58.33758,25,1
17.09482,58.33758,25,1
17.09482,58.33758,25,1
17.09482,58.33758,25,1
17.09482,58.33758,25,1
17.09482,58.33758,25,1
17.09482,58.33758,25,1
17.09482,58.33758,25,1
17.09482,58.33758,25,1
17.09482,58.33758,25,1
17.09482,58.33758,25,1
17.09482,58.33758,25,1
17.25239,57.22,25,1
17.2523,57.22,25,1
16.67011,57.55129,25,1
14.77767,56.70522,25,1
14.77767,56.70522,25,1
14.72,54.5895,25,1
14.72,51.65988,25,1
13.63645,49.10957,25,1
11.2358,50.05932,25,1
9.439281,50.62709,25,1
6.915713,50.58331,25,1
6.091062,50.57777,25,1
6.091062,50.57777,25,1
5.99665,50.62736,25,1
5.097779,52.03258,25,1
5.36,53.36333,25,1
5.36,54.69409,25,1
5.36,55.97162,25,1
5.36,55.97162,25,1
5.582096,56.9242,25,1
6.813184,57.51434,25,1
6.813184,57.51434,25,1
6.813184,57.51434,25,1
7.6295,57.71232,25,1
7.93,58.08086,25,1
6.547205,57.67904,25,1
4.332336,57.11508,25,1
5.712022,57.52745,25,1
7.930006,58.40022,25,1
7.93,58.79842,25,1
7.93,58.14608,25,1
7.93,57.22,25,1
6.540387,57.56641,25,1
4.264054,57.20718,25,1
4.084046,57.37543,25,1
2.119999,57.22,25,1
2.12,57.22,25,1
2.52996,58.34689,25,1
